customer_id,customer_name,sales_region,email,customer_tier,join_date,phone,loyalty_points,is_subscribed
457744,Thomas Kim,Midwest,thomas.kim698@hotmail.com,Gold,2023-08-09,+1-810-951-3976,7061,0
817295,Thomas Thomas,Northwest,thomas.thomas69@company.com,Gold,2023-11-20,+1-686-527-1613,228,1
490943,Jennifer Garcia,Southwest,jennifer.garcia477@mail.com,Silver,2019-05-26,+1-176-420-4403,11707,0
763551,Carlos Wilson,Southwest,carlos.wilson346@yahoo.com,Silver,2023-12-13,+1-805-973-1158,14493,1
187348,Carlos Jackson,West Coast,carlos.jackson995@gmail.com,Silver,2018-02-22,+1-158-562-8585,11806,Y
551030,Sarah Thomas,Northeast,sarah.thomas574@icloud.com,Bronze,2021-05-01,+1-850-709-8728,335,Y
381164,Priya Silva,Northeast,priya.silva671@mail.com,Bronze,2019-02-11,+1-488-960-3588,499,False
923905,Mary Singh,Southeast,mary.singh677@mail.com,Platinum,2018-10-26,+1-937-624-9010,738,0
914374,Ahmed Smith,Northeast,ahmed.smith12@company.com,Bronze,2020-01-26,+1-008-440-5917,14400,False
370462,Richard Johnson,Southeast,richard.johnson818@hotmail.com,Bronze,2018-01-11,+1-218-606-4807,11848,True
941083,Raj Rossi,West Coast,raj.rossi565@work.org,Bronze,2023-10-31,+1-524-890-0134,5824,1
335148,Susan Brown,Midwest,susan.brown253@mail.com,Silver,2020-10-01,+1-692-404-0443,726,1
846878,Charles Kim,Southwest,charles.kim314@work.org,Gold,2021-05-13,+1-045-474-2432,1188,1
382315,Christopher Fernandez,Southeast,christopher.fernandez301@yahoo.com,Gold,2018-07-23,+1-864-520-8219,3793,0
856303,Charles Hernandez,West Coast,charles.hernandez822@work.org,Bronze,2019-07-19,+1-232-326-9427,259,1
571998,Barbara Chen,Northeast,barbara.chen613@yahoo.com,Gold,2019-11-04,+1-342-254-1451,265,1
384805,Zara Kim,International,,Silver,2023-09-22,+1-092-755-6376,794,1
695920,James Jackson,Northeast,james.jackson326@icloud.com,Gold,2022-03-09,+1-402-608-8692,110,N
362930,Yuki Miller,Southeast,yuki.miller382@icloud.com,Silver,2019-12-28,+1-032-196-5595,10497,1
823562,Yuki Anderson,West Coast,yuki.anderson256@work.org,Bronze,2021-07-19,+1-372-332-7350,2614,Y
969979,Susan Fernandez,Southeast,susan.fernandez654@gmail.com,Gold,2022-09-30,+1-804-652-0254,10819,False
945802,Richard Fernandez,Northeast,richard.fernandez404@outlook.com,Bronze,2022-05-15,+1-571-512-9837,423,N
194525,Susan Garcia,West Coast,susan.garcia509@yahoo.com,Bronze,2022-12-13,,3936,N
866695,  Zara Patel  ,Midwest,zara.patel768@outlook.com,Bronze,2024-01-05,+1-001-046-4715,3560,1
474181,Jessica Johnson,Midwest,jessica.johnson954@mail.com,Gold,2020-08-13,+1-998-377-3547,2695,N
539027,Jennifer Rodriguez,Southwest,jennifer.rodriguez360@company.com,Bronze,2019-05-23,+1-198-132-1180,2318,False
595079,David Anderson,International,david.anderson191@gmail.com,Bronze,2020-09-26,+1-541-090-4436,3132,1
360851,Zara Davis,Northwest,zara.davis955@work.org,Bronze,2019-02-18,+1-050-525-8289,5254,1
670582,Michael Chen,Northeast,michael.chen574@icloud.com,Silver,2022-05-13,+1-595-798-0239,12668,1
405709,Raj Rossi,Southeast,raj.rossi200@work.org,Bronze,2021-06-05,+1-196-340-5083,13037,1
406779,Mei Silva,Southeast,mei.silva327@yahoo.com,Silver,2021-04-19,+1-122-330-4657,10717,False
286566,Yuki Moore,Southeast,,Bronze,2023-09-13,+1-220-740-4225,2924,0
928938,Barbara Smith,Southeast,barbara.smith834@gmail.com,Silver,2024-04-27,,2711,1
576290,JOSEPH WILSON,Northwest,joseph.wilson499@outlook.com,Bronze,2018-04-04,+1-872-954-8663,19,1
596523,Karen Singh,West Coast,,Platinum,2024-04-18,+1-292-979-1598,10806,1
962866,Sarah Jones,Midwest,sarah.jones382@company.com,Bronze,2020-04-13,+1-124-015-8213,4100,N
347255,Jennifer Silva,West Coast,jennifer.silva919@hotmail.com,Gold,2024-06-30,+1-307-483-7849,12806,1
354250,Mary Rossi,Southwest,mary.rossi162@outlook.com,Silver,2021-12-18,+1-972-969-6192,13796,1
283604,Yuki Müller,Southeast,yuki.müller663@mail.com,Platinum,2024-02-26,+1-535-552-3885,13823,1
475544,Jennifer Fernandez,Northwest,jennifer.fernandez196@company.com,Bronze,2023-05-14,+1-999-841-8733,1665,1
340302,Jessica Singh,West Coast,jessica.singh107@mail.com,Silver,2023-05-08,,4857,1
247650,Sarah Smith,Midwest,sarah.smith114@yahoo.com,Gold,2020-07-24,+1-069-522-6843,13513,0
124552,Yuki Fernandez,Southwest,yuki.fernandez74@work.org,Silver,2022-02-24,+1-615-536-8434,1100,1
298097,Joseph Rossi,Southeast,joseph.rossi393@company.com,Bronze,2021-08-20,+1-945-625-0090,2068,N
575930,Carlos Garcia,Northeast,carlos.garcia912@work.org,Gold,2018-08-27,+1-860-580-8891,1026,N
292928,Priya Taylor,International,priya.taylor989@mail.com,Bronze,2020-03-11,+1-585-935-0316,692,True
808751,ROBERT LOPEZ,Southeast,robert.lopez50@icloud.com,Bronze,2022-10-06,+1-946-290-2082,12173,0
958150,Lisa Fernandez,Southeast,lisa.fernandez31@outlook.com,Gold,2018-07-08,+1-841-031-6378,636,0
923793,,West Coast,fatima.williams9@work.org,Gold,2021-06-09,+1-278-911-5111,2612,1
873030,Susan Brown,Northwest,susan.brown773@gmail.com,Bronze,2021-01-21,+1-866-949-7702,14159,1
384223,Yuki Smith,Midwest,yuki.smith910@icloud.com,Bronze,2022-03-09,+1-387-913-4112,9022,1
676825,Jennifer Singh,Southwest,jennifer.singh154@yahoo.com,Silver,2023-10-17,+1-370-505-8752,2485,1
642606,Richard Hernandez,Southeast,,Bronze,2018-01-28,+1-788-176-0849,3143,1
415608,David Rodriguez,Northeast,david.rodriguez884@gmail.com,Silver,2021-01-12,+1-263-714-7805,13591,0
229245,Carlos Martin,International,carlos.martin955@company.com,Bronze,2023-02-13,+1-024-695-6514,13261,N
385968,Jessica Müller,Midwest,jessica.müller475@work.org,Platinum,2021-03-09,+1-021-858-6705,14257,1
545125,Elena Thomas,Midwest,elena.thomas34@gmail.com,Bronze,2019-01-06,+1-902-909-9637,4997,0
745314,Christopher Patel,northeast,christopher.patel647@mail.com,Bronze,2023-03-01,+1-011-247-3808,7127,False
373576,Thomas Davis,Midwest,thomas.davis614@company.com,Bronze,2018-10-27,+1-388-498-7745,12252,1
511646,Fatima Rossi,Northeast,fatima.rossi21@gmail.com,Bronze,2021-12-27,+1-441-077-4040,793,False
742501,Lisa Rodriguez,Northeast,lisa.rodriguez560@icloud.com,Bronze,2020-12-15,+1-319-628-1597,417,N
247409,Elena Brown,Northwest,elena.brown166@work.org,Bronze,2018-01-17,+1-449-973-2620,14379,True
497189,Wei Silva,Northeast,wei.silva684@work.org,Silver,2018-04-28,+1-718-947-6394,5572,1
824809,Barbara Anderson,International,barbara.anderson567@outlook.com,Silver,2023-08-11,+1-494-535-3604,1761,0
362679,Wei Lopez,Southwest,wei.lopez130@outlook.com,Silver,2019-12-18,+1-317-446-6997,6505,True
821895,Joseph Wilson,Southeast,,Bronze,2019-11-07,+1-760-933-2445,12897,0
233828,Lisa Taylor,West Coast,lisa.taylor5@gmail.com,Bronze,2018-10-28,+1-075-063-9576,6860,1
519018,carlos johnson,International,carlos.johnson576@mail.com,Silver,2022-02-21,+1-425-499-6418,14402,0
757433,Jennifer Smith,Southeast,jennifer.smith527@yahoo.com,Platinum,2021-06-06,+1-854-633-1098,8196,False
941957,Zara Garcia,Southwest,zara.garcia26@mail.com,Bronze,2021-08-07,+1-749-484-6606,14805,0
965962,Patricia Jackson,International,patricia.jackson288@work.org,Bronze,2023-05-19,+1-363-085-6054,3540,0
232546,Lisa Moore,Midwest,lisa.moore657@outlook.com,Bronze,2023-06-30,+1-456-194-8875,12762,0
971124,Patricia Martin,Midwest,patricia.martin885@work.org,Bronze,2022-09-20,+1-981-159-1697,4311,0
678741,Lisa Miller,Midwest,lisa.miller835@outlook.com,Silver,2023-11-19,+1-232-115-4896,2854,1
719671,Zara Anderson,Northeast,zara.anderson163@icloud.com,Gold,2021-02-27,+1-047-589-1093,14703,False
778850,Barbara Smith,International,barbara.smith271@icloud.com,Bronze,2022-08-08,+1-050-332-3049,7732,1
917186,Zara Miller,Midwest,zara.miller629@gmail.com,Platinum,2022-12-09,+1-430-972-8995,3335,True
367823,Mary Patel,Northeast,mary.patel542@icloud.com,Bronze,2021-05-15,+1-029-155-5913,7363,1
334846,Zara Müller,Southwest,zara.müller256@outlook.com,Silver,2019-07-27,+1-905-274-1636,8611,N
627781,Barbara Taylor,Northwest,barbara.taylor867@company.com,Bronze,2018-06-30,+1-846-607-3981,5189,True
840077,Michael Rodriguez,Midwest,michael.rodriguez453@work.org,Bronze,2021-08-24,+1-391-086-6286,11870,True
239611,John Silva,Northwest,john.silva249@hotmail.com,Silver,2021-12-19,+1-817-918-5054,12139,1
160751,Yuki Lee,West Coast,yuki.lee219@gmail.com,Silver,2018-06-27,+1-485-126-2148,7301,1
335220,David Jones,Northeast,david.jones626@icloud.com,Bronze,2024-01-18,+1-937-809-9313,14465,1
259686,Richard Davis,Midwest,,Bronze,2023-12-18,+1-842-293-8268,12544,True
840909,Ahmed Miller,Northeast,ahmed.miller792@yahoo.com,Silver,2019-09-23,+1-081-743-7148,13629,1
663978,Jessica Müller,West Coast,jessica.müller533@work.org,Bronze,2019-12-15,+1-171-595-6099,2588,1
239390,,Southeast,thomas.singh409@work.org,Bronze,2018-05-14,+1-604-569-1669,8278,1
366046,Sarah Kim,Northeast,sarah.kim153@yahoo.com,Silver,2019-05-07,+1-582-863-2296,4842,1
302724,Sofia Jackson,Southeast,sofia.jackson782@icloud.com,Silver,2023-12-21,+1-021-724-5559,10129,1
405834,Christopher Miller,Midwest,christopher.miller660@icloud.com,Bronze,2022-09-14,+1-705-560-4473,7282,1
349721,Patricia Brown,Southeast,patricia.brown768@icloud.com,Gold,2018-03-29,+1-170-720-5441,12152,False
454788,Linda Moore,Northeast,linda.moore618@yahoo.com,Silver,2023-12-24,+1-555-188-9908,3791,0
634579,Sarah Martinez,Southwest,sarah.martinez819@hotmail.com,Gold,2022-09-06,+1-870-128-4777,995,True
202668,Elena Patel,Southwest,elena.patel314@icloud.com,Silver,2023-11-22,+1-178-927-4113,12062,1
546724,Mei Davis,,mei.davis656@work.org,Bronze,2023-01-02,+1-513-908-2500,5141,Y
442600,Zara Hernandez,Northwest,zara.hernandez962@hotmail.com,Platinum,2020-07-25,+1-711-004-3802,11642,1
290865,Patricia Rossi,Southwest,patricia.rossi753@work.org,Bronze,2018-09-26,+1-130-384-2215,2055,0
231532,Thomas Ali,Midwest,thomas.ali282@work.org,Silver,2021-10-17,+1-027-560-5244,2069,1
647704,Barbara Fernandez,Northeast,,Gold,2021-05-01,+1-402-153-9922,8268,1
732423,Susan Rossi,Southwest,susan.rossi627@work.org,Bronze,2021-09-02,+1-180-434-6202,14309,False
406104,Yuki Kim,Northeast,yuki.kim211@mail.com,Gold,2020-02-25,+1-598-030-0996,13084,0
700539,Omar Garcia,Midwest,omar.garcia744@company.com,Bronze,2019-08-29,+1-367-325-9476,4175,1
899729,Carlos Thomas,Southeast,carlos.thomas467@work.org,Gold,2023-08-14,+1-625-362-1201,3721,1
258663,Jennifer Wilson,northeast,,Bronze,2021-02-13,+1-208-649-3362,4013,0
568981,Linda Chen,International,linda.chen902@work.org,Gold,2018-02-25,+1-972-085-0565,9505,1
285891,Richard Patel,Midwest,richard.patel332@outlook.com,Silver,2024-03-31,+1-704-464-3760,12576,1
360899,Elena Williams,International,elena.williams467@company.com,Bronze,2020-05-12,+1-666-972-9496,14925,1
745775,lisa brown,West Coast,lisa.brown127@yahoo.com,Bronze,2024-05-11,+1-398-952-2965,7151,1
697301,Mary Müller,Southwest,mary.müller779@company.com,Bronze,2021-04-16,+1-174-144-0782,9951,1
511205,Mei Taylor,Midwest,mei.taylor347@work.org,Bronze,2018-07-06,+1-090-188-8680,12686,1
596682,John Wilson,Northeast,john.wilson972@gmail.com,Platinum,2024-06-13,+1-232-894-6153,3963,1
915478,Fatima Jones,Northeast,fatima.jones157@outlook.com,Bronze,2018-12-08,+1-539-723-9037,11544,Y
239684,Charles Miller,Midwest,charles.miller677@gmail.com,Bronze,2019-03-11,+1-268-836-1085,2680,1
368703,Elena Rodriguez,Northeast,elena.rodriguez192@hotmail.com,Bronze,2022-12-08,+1-517-146-6037,5657,False
981112,Jennifer Smith,Southeast,jennifer.smith845@mail.com,Bronze,2022-07-25,+1-400-644-1187,13451,0
372559,  Priya Jackson  ,Northwest,priya.jackson348@work.org,Bronze,2021-09-22,+1-830-718-8051,12991,1
518177,Sofia Jones,Northeast,sofia.jones929@yahoo.com,Bronze,2019-07-03,+1-233-045-4348,12306,1
111808,Ahmed Wilson,Southeast,ahmed.wilson144@mail.com,Silver,2021-04-05,+1-394-753-9548,48,Y
140650,Raj Davis,Southwest,raj.davis733company.com,Bronze,2022-01-23,+1-895-406-3441,13550,True
402501,Joseph Singh,Southwest,joseph.singh203@gmail.com,Silver,2018-11-30,+1-282-566-2461,9959,0
147248,Karen Jackson,Midwest,karen.jackson885@yahoo.com,Bronze,2022-11-02,+1-241-777-6234,402,0
422382,Mei Jackson,Southwest,mei.jackson189@work.org,Bronze,2018-02-23,+1-589-651-9268,6135,0
464720,Sofia Anderson,Midwest,sofia.anderson849@outlook.com,Platinum,2024-04-30,+1-762-540-7325,12639,0
631022,Sofia Ali,International,sofia.ali369@outlook.com,Bronze,2022-06-24,+1-002-173-6093,5577,1
752231,Christopher Singh,Midwest,christopher.singh366@work.org,Gold,2020-03-04,+1-731-425-1452,730,1
919699,John Martinez,Midwest,john.martinez997@yahoo.com,Silver,2020-08-23,+1-692-791-6026,11542,1
725021,Michael Hernandez,Midwest,michael.hernandez42@icloud.com,Gold,2018-07-02,+1-634-790-8473,4663,1
713775,Lisa Garcia,Southeast,lisa.garcia356@yahoo.com,Platinum,2018-09-27,+1-024-860-1298,12020,1
535998,Joseph Brown,Midwest,joseph.brown963@outlook.com,Bronze,2022-04-16,+1-952-045-6702,14899,Y
427503,Elena Lee,Southeast,elena.lee482@work.org,Bronze,2020-01-23,+1-631-364-4135,14271,1
576385,Charles Fernandez,International,charles.fernandez34@yahoo.com,Bronze,2019-01-16,+1-393-158-9675,4072,1
110272,Jennifer Thomas,Northeast,jennifer.thomas289@mail.com,Silver,2020-01-04,+1-482-412-2057,1937,0
733883,Raj Jones,,raj.jones903@icloud.com,Gold,2021-07-08,+1-148-090-9731,866,True
675193,Joseph Singh,West Coast,joseph.singh160@outlook.com,Bronze,2020-06-07,+1-948-967-3879,9868,1
190157,Thomas Brown,West Coast,thomas.brown547@work.org,Gold,2020-08-14,+1-012-934-3906,11073,0
983064,ZARA RODRIGUEZ,International,zara.rodriguez133@icloud.com,Silver,2018-09-03,+1-268-489-0513,14243,1
987415,Omar Singh,Northwest,omar.singh583@yahoo.com,Bronze,2023-04-25,+1-090-839-9871,2453,1
599245,Raj Nguyen,Northeast,raj.nguyen518@yahoo.com,Bronze,2020-02-12,+1-209-967-6984,3710,0
134187,Patricia Miller,Northeast,patricia.miller216@yahoo.com,Bronze,2021-01-06,+1-746-835-9277,7507,1
346925,Lisa Hernandez,West Coast,lisa.hernandez574@gmail.com,Platinum,2021-10-18,+1-731-778-5976,10374,0
560231,David Thomas,Midwest,david.thomas119@gmail.com,Bronze,2019-09-05,+1-769-875-0070,8843,1
389080,Sarah Garcia,Southeast,sarah.garcia978@hotmail.com,Bronze,2021-11-21,+1-328-431-9208,14414,1
744113,Sofia Martinez,Northeast,sofia.martinez12@company.com,Silver,2020-09-25,,8540,1
109221,Yuki Miller,Midwest,yuki.miller308@mail.com,Silver,2022-03-31,+1-809-943-6802,4847,0
220962,Fatima Patel,Southeast,fatima.patel346@icloud.com,Gold,2022-08-11,+1-908-050-9188,9351,True
837671,Christopher Miller,Midwest,,Bronze,2019-08-05,+1-760-897-4380,5526,1
443675,James Martinez,West Coast,james.martinez228@gmail.com,Silver,2021-04-04,+1-189-014-4166,2700,0
953877,Mary Martin,Southeast,mary.martin825@work.org,Gold,2023-08-17,+1-355-585-7063,8544,1
136002,Sarah Brown,West Coast,sarah.brown234@gmail.com,Platinum,2018-05-10,+1-199-242-3851,11140,1
924578,,Southeast,james.brown22@company.com,Gold,2021-08-28,+1-537-346-8381,7942,Y
796640,Jennifer Smith,Southeast,jennifer.smith413@work.org,Silver,2018-01-13,+1-029-390-6794,4675,N
825231,David Johnson,Northeast,david.johnson361@company.com,Gold,2020-10-03,+1-392-849-1702,1913,1
545588,Michael Rodriguez,Southeast,michael.rodriguez933@work.org,Bronze,2021-12-08,+1-541-220-5531,7012,0
945488,Elena Lopez,Northeast,elena.lopez537@icloud.com,Bronze,2022-02-18,+1-773-806-1295,392,0
825356,Priya Silva,West Coast,priya.silva184@gmail.com,Silver,2022-04-22,+1-639-083-9699,4626,1
245592,james lopez,Northeast,james.lopez883@mail.com,Bronze,2018-08-25,+1-194-351-6120,5976,0
195651,David Miller,Southeast,david.miller507@yahoo.com,Silver,2021-11-26,+1-554-122-1686,3264,0
944226,,Southwest,priya.kim322@company.com,Platinum,2022-04-25,+1-936-242-2666,12522,0
502870,Richard Brown,,richard.brown760@gmail.com,Bronze,2020-07-14,+1-822-192-3610,9027,0
900193,Linda Chen,,linda.chen769@icloud.com,Gold,2022-01-06,+1-629-573-9379,465,False
225119,Mary Müller,International,mary.müller912@yahoo.com,Silver,2020-09-23,+1-588-134-4844,13766,Y
176398,Susan Johnson,Southeast,susan.johnson251@work.org,Silver,2018-05-21,+1-751-371-3937,1746,1
568189,David Moore,West Coast,david.moore804@yahoo.com,Silver,2022-10-01,+1-259-537-7318,14515,False
481104,,Northeast,,Bronze,2018-05-08,+1-022-806-6650,5078,1
943953,David Fernandez,,david.fernandez246@yahoo.com,Platinum,2018-04-17,+1-045-934-2079,2075,1
177806,Patricia Patel,Southwest,patricia.patel783@yahoo.com,Silver,2020-11-11,+1-681-349-5847,2012,0
924981,Linda Chen,Northwest,linda.chen366@yahoo.com,Gold,2018-11-15,+1-863-153-5437,2565,1
495771,Karen Martin,Northeast,karen.martin876@icloud.com,Gold,2018-08-06,+1-655-854-7863,7467,1
829087,Elena Martin,West Coast,elena.martin655@outlook.com,Silver,2022-05-20,+1-227-558-6314,8986,1
335062,Fatima Jones,West Coast,fatima.jones891@outlook.com,Bronze,2022-04-19,+1-823-464-8114,2415,1
334814,Raj Davis,Midwest,raj.davis217@gmail.com,Bronze,2021-03-05,+1-129-735-4310,2605,1
912660,Sofia Martinez,West Coast,sofia.martinez638@mail.com,Silver,2021-10-07,+1-065-621-2035,11267,True
109354,Thomas Garcia,Midwest,thomas.garcia169@icloud.com,Bronze,2018-02-01,+1-096-616-6870,2390,1
599274,Yuki Taylor,West Coast,yuki.taylor973@hotmail.com,Silver,2023-08-12,+1-833-894-7793,3485,1
328090,,Midwest,priya.davis855@yahoo.com,Bronze,2020-12-19,+1-131-977-1437,10284,0
403973,Patricia Martinez,International,patricia.martinez450@work.org,Bronze,2018-10-07,,6652,1
250135,Sarah Moore,Northeast,sarah.moore681@work.org,Gold,2018-06-29,+1-867-679-0282,11065,0
236163,Lisa Brown,West Coast,lisa.brown484@mail.com,Gold,2019-06-14,+1-369-741-0195,2621,0
464244,,Southwest,thomas.smith30@gmail.com,Silver,2018-11-09,+1-066-060-5522,8757,Y
917498,Ahmed Thomas,Southeast,ahmed.thomas315@icloud.com,Platinum,2023-05-21,+1-124-146-6844,3863,1
346893,PATRICIA TAYLOR,International,patricia.taylor939@icloud.com,Silver,2022-06-23,+1-129-393-0231,5599,Y
556047,Joseph Jones,West Coast,joseph.jones51@work.org,Bronze,2022-02-12,+1-593-783-8382,3146,1
367271,Lisa Hernandez,Southwest,lisa.hernandez847@yahoo.com,Silver,2018-11-25,+1-206-568-5576,1437,1
247350,Elena Martin,Southwest,elena.martin527@company.com,Silver,2024-01-13,+1-740-437-2076,5754,1
858052,Christopher Ali,Northwest,christopher.ali995@company.com,Bronze,2018-05-06,+1-803-191-3830,3801,1
130908,Jennifer Nguyen,Northeast,jennifer.nguyen859@company.com,Silver,2022-06-04,+1-562-296-3196,11599,1
926935,Sarah Wilson,Northeast,sarah.wilson229@gmail.com,Bronze,2021-10-17,+1-246-319-7510,7914,0
579930,Karen Lopez,West Coast,karen.lopez37@hotmail.com,Bronze,2024-05-25,+1-358-944-1758,2488,N
306495,Sofia Ali,International,sofia.ali173@icloud.com,Bronze,2020-11-20,+1-912-894-2924,2228,0
551731,Joseph Rossi,Northeast,joseph.rossi442@work.org,Silver,2022-01-16,+1-168-230-9426,12925,0
979113,Fatima Nguyen,Northeast,fatima.nguyen388@mail.com,Bronze,2021-06-25,+1-083-476-3495,6355,1
352751,Patricia Garcia,,patricia.garcia886@work.org,Bronze,2018-01-30,,6281,Y
637898,Carlos Fernandez,International,carlos.fernandez597@outlook.com,Bronze,2019-09-15,+1-215-971-8785,14054,1
437923,Linda Jones,Northwest,linda.jones786@work.org,Platinum,2024-06-04,+1-725-554-6001,4205,1
543513,Thomas Lee,West Coast,thomas.lee339@outlook.com,Silver,2019-04-19,+1-833-319-4021,1408,1
541465,Patricia Jones,Northeast,patricia.jones275@company.com,Silver,2021-07-26,+1-530-662-6604,9515,True
714549,Zara Ali,Northeast,zara.ali721@icloud.com,Bronze,2023-01-14,+1-569-244-2935,7226,Y
600156,Lisa Rodriguez,Southeast,lisa.rodriguez322@yahoo.com,Gold,2021-09-26,+1-616-583-4150,2314,1
809249,,Southeast,sofia.rodriguez275@outlook.com,Bronze,2020-07-14,,14995,1
625108,Joseph Ali,Southeast,joseph.ali439@hotmail.com,Bronze,2020-11-30,+1-127-284-8717,2891,1
382632,Elena Chen,Southwest,elena.chen261@yahoo.com,Silver,2023-02-07,+1-106-851-6508,2747,N
864408,,West Coast,robert.lopez927@mail.com,Gold,2018-02-19,+1-648-066-1892,7039,0
624905,Susan Smith,Southeast,susan.smith901@work.org,Bronze,2019-10-26,,5775,0
315173,Christopher Lopez,Southwest,christopher.lopez308@company.com,Bronze,2018-01-12,+1-305-394-2048,9038,Y
534104,James Williams,Midwest,james.williams595@work.org,Silver,2021-09-02,+1-369-263-7000,11453,1
357448,Priya Lee,Northeast,priya.lee47@work.org,Silver,2021-01-12,+1-075-609-6012,14809,1
107277,Sarah Martinez,Southwest,sarah.martinez358@gmail.com,Bronze,2023-03-01,+1-657-147-0501,11131,Y
145552,Thomas Müller,International,thomas.müller261@icloud.com,Bronze,2021-04-13,+1-163-223-1218,4279,1
122813,Michael Martin,Northwest,michael.martin199@gmail.com,Silver,2021-08-30,+1-181-528-0421,970,True
456511,Priya Smith,Midwest,priya.smith750@outlook.com,Gold,2021-03-31,+1-940-847-4722,3714,0
719098,Christopher Smith,West Coast,christopher.smith889@work.org,Bronze,2023-07-16,+1-616-613-7147,9601,0
