"customer_id","customer_name","sales_region","email","customer_tier","join_date","phone","loyalty_points","subscribed"
"237022","Barbara Johnson","Northeast","barbara.johnson622@gmail.com","Bronze","2019-07-28","+1-346-549-1601",9634,""
"160077","Robert Moore","Southeast","robert.moore936@yahoo.com","Bronze","2023-03-06","+1-153-546-5896",1217,1
"185486","Fatima Jackson","Northwest","fatima.jackson419@gmail.com","Platinum","2022-04-06","+1-912-443-7320",13650,1
"132639","Richard Chen","West Coast","richard.chen334@work.org","Silver","2019-12-12","+1-194-443-4446",7401,1
"360948","Wei Patel","Northeast","wei.patel937@yahoo.com","Bronze","2021-08-16","+1-169-234-6677",9174,1
"977301","James Jackson","West Coast","james.jackson625@icloud.com","Bronze","2019-12-04","+1-058-926-8488",11408,""
"637014","Unknown","Northeast","karen.chen352@mail.com","Platinum","2023-01-05","+1-682-723-8153",6920,1
"891167","Joseph Martin","Northwest","joseph.martin626@company.com","Gold","2018-11-22","+1-758-871-3182",5607,1
"477769","James Brown","West Coast","james.brown105@gmail.com","Bronze","2019-01-01","+1-222-329-6353",1160,1
"195117","Carlos Davis","Unknown","carlos.davis873@mail.com","Silver","2018-12-17","+1-526-571-4658",9762,1
"631027","Michael Singh","Northeast","michael.singh592@yahoo.com","Bronze","2022-07-20","+1-703-767-4124",8715,1
"334861","Michael Singh","Unknown","michael.singh377@gmail.com","Gold","2022-01-31","+1-103-164-0091",2882,1
"905444","Charles Patel","Northwest","charles.patel633@outlook.com","Platinum","2018-12-28","+1-096-312-9439",6655,1
"621398","Jessica Thomas","Midwest","jessica.thomas719@company.com","Silver","2024-06-13","+1-063-630-6640",9828,""
"903281","Carlos Martin","West Coast","carlos.martin895@company.com","Bronze","2023-11-02","+1-666-536-9397",14036,1
"631039","Joseph Miller","Southeast","joseph.miller216@yahoo.com","Bronze","2023-12-18","+1-001-935-9993",5560,1
"723919","John Garcia","Southwest","john.garcia390@yahoo.com","Gold","2021-06-16","+1-761-622-4069",219,1
"167733","Barbara Lopez","Southeast","barbara.lopez840@hotmail.com","Bronze","2019-11-04","+1-364-657-8839",992,""
"906453","Priya Chen","Southeast","priya.chen748@mail.com","Bronze","2020-12-12","+1-654-084-0316",7905,1
"550296","Wei Müller","Southeast","wei.müller736@mail.com","Silver","2018-04-03","+1-013-086-1821",8106,1
"457744","Thomas Kim","Midwest","thomas.kim698@hotmail.com","Gold","2023-08-09","+1-810-951-3976",7061,""
"817295","Thomas Thomas","Northwest","thomas.thomas69@company.com","Gold","2023-11-20","+1-686-527-1613",228,1
"490943","Jennifer Garcia","Southwest","jennifer.garcia477@mail.com","Silver","2019-05-26","+1-176-420-4403",11707,""
"763551","Carlos Wilson","Southwest","carlos.wilson346@yahoo.com","Silver","2023-12-13","+1-805-973-1158",14493,1
"187348","Carlos Jackson","West Coast","carlos.jackson995@gmail.com","Silver","2018-02-22","+1-158-562-8585",11806,1
"551030","Sarah Thomas","Northeast","sarah.thomas574@icloud.com","Bronze","2021-05-01","+1-850-709-8728",335,1
"381164","Priya Silva","Northeast","priya.silva671@mail.com","Bronze","2019-02-11","+1-488-960-3588",499,""
"923905","Mary Singh","Southeast","mary.singh677@mail.com","Platinum","2018-10-26","+1-937-624-9010",738,""
"914374","Ahmed Smith","Northeast","ahmed.smith12@company.com","Bronze","2020-01-26","+1-008-440-5917",14400,""
"370462","Richard Johnson","Southeast","richard.johnson818@hotmail.com","Bronze","2018-01-11","+1-218-606-4807",11848,1
"941083","Raj Rossi","West Coast","raj.rossi565@work.org","Bronze","2023-10-31","+1-524-890-0134",5824,1
"335148","Susan Brown","Midwest","susan.brown253@mail.com","Silver","2020-10-01","+1-692-404-0443",726,1
"846878","Charles Kim","Southwest","charles.kim314@work.org","Gold","2021-05-13","+1-045-474-2432",1188,1
"382315","Christopher Fernandez","Southeast","christopher.fernandez301@yahoo.com","Gold","2018-07-23","+1-864-520-8219",3793,""
"856303","Charles Hernandez","West Coast","charles.hernandez822@work.org","Bronze","2019-07-19","+1-232-326-9427",259,1
"571998","Barbara Chen","Northeast","barbara.chen613@yahoo.com","Gold","2019-11-04","+1-342-254-1451",265,1
"384805","Zara Kim","International","Invalid","Silver","2023-09-22","+1-092-755-6376",794,1
"695920","James Jackson","Northeast","james.jackson326@icloud.com","Gold","2022-03-09","+1-402-608-8692",110,""
"362930","Yuki Miller","Southeast","yuki.miller382@icloud.com","Silver","2019-12-28","+1-032-196-5595",10497,1
"823562","Yuki Anderson","West Coast","yuki.anderson256@work.org","Bronze","2021-07-19","+1-372-332-7350",2614,1
"969979","Susan Fernandez","Southeast","susan.fernandez654@gmail.com","Gold","2022-09-30","+1-804-652-0254",10819,""
"945802","Richard Fernandez","Northeast","richard.fernandez404@outlook.com","Bronze","2022-05-15","+1-571-512-9837",423,""
"194525","Susan Garcia","West Coast","susan.garcia509@yahoo.com","Bronze","2022-12-13","Invalid",3936,""
"866695","Zara Patel","Midwest","zara.patel768@outlook.com","Bronze","2024-01-05","+1-001-046-4715",3560,1
"474181","Jessica Johnson","Midwest","jessica.johnson954@mail.com","Gold","2020-08-13","+1-998-377-3547",2695,""
"539027","Jennifer Rodriguez","Southwest","jennifer.rodriguez360@company.com","Bronze","2019-05-23","+1-198-132-1180",2318,""
"595079","David Anderson","International","david.anderson191@gmail.com","Bronze","2020-09-26","+1-541-090-4436",3132,1
"360851","Zara Davis","Northwest","zara.davis955@work.org","Bronze","2019-02-18","+1-050-525-8289",5254,1
"670582","Michael Chen","Northeast","michael.chen574@icloud.com","Silver","2022-05-13","+1-595-798-0239",12668,1
"405709","Raj Rossi","Southeast","raj.rossi200@work.org","Bronze","2021-06-05","+1-196-340-5083",13037,1
"406779","Mei Silva","Southeast","mei.silva327@yahoo.com","Silver","2021-04-19","+1-122-330-4657",10717,""
"286566","Yuki Moore","Southeast","Invalid","Bronze","2023-09-13","+1-220-740-4225",2924,""
"928938","Barbara Smith","Southeast","barbara.smith834@gmail.com","Silver","2024-04-27","Invalid",2711,1
"576290","JOSEPH WILSON","Northwest","joseph.wilson499@outlook.com","Bronze","2018-04-04","+1-872-954-8663",19,1
"596523","Karen Singh","West Coast","Invalid","Platinum","2024-04-18","+1-292-979-1598",10806,1
"962866","Sarah Jones","Midwest","sarah.jones382@company.com","Bronze","2020-04-13","+1-124-015-8213",4100,""
"347255","Jennifer Silva","West Coast","jennifer.silva919@hotmail.com","Gold","2024-06-30","+1-307-483-7849",12806,1
"354250","Mary Rossi","Southwest","mary.rossi162@outlook.com","Silver","2021-12-18","+1-972-969-6192",13796,1
"283604","Yuki Müller","Southeast","yuki.müller663@mail.com","Platinum","2024-02-26","+1-535-552-3885",13823,1
"475544","Jennifer Fernandez","Northwest","jennifer.fernandez196@company.com","Bronze","2023-05-14","+1-999-841-8733",1665,1
"340302","Jessica Singh","West Coast","jessica.singh107@mail.com","Silver","2023-05-08","Invalid",4857,1
"247650","Sarah Smith","Midwest","sarah.smith114@yahoo.com","Gold","2020-07-24","+1-069-522-6843",13513,""
"124552","Yuki Fernandez","Southwest","yuki.fernandez74@work.org","Silver","2022-02-24","+1-615-536-8434",1100,1
"298097","Joseph Rossi","Southeast","joseph.rossi393@company.com","Bronze","2021-08-20","+1-945-625-0090",2068,""
"575930","Carlos Garcia","Northeast","carlos.garcia912@work.org","Gold","2018-08-27","+1-860-580-8891",1026,""
"292928","Priya Taylor","International","priya.taylor989@mail.com","Bronze","2020-03-11","+1-585-935-0316",692,1
"808751","ROBERT LOPEZ","Southeast","robert.lopez50@icloud.com","Bronze","2022-10-06","+1-946-290-2082",12173,""
"958150","Lisa Fernandez","Southeast","lisa.fernandez31@outlook.com","Gold","2018-07-08","+1-841-031-6378",636,""
"923793","Unknown","West Coast","fatima.williams9@work.org","Gold","2021-06-09","+1-278-911-5111",2612,1
"873030","Susan Brown","Northwest","susan.brown773@gmail.com","Bronze","2021-01-21","+1-866-949-7702",14159,1
"384223","Yuki Smith","Midwest","yuki.smith910@icloud.com","Bronze","2022-03-09","+1-387-913-4112",9022,1
"676825","Jennifer Singh","Southwest","jennifer.singh154@yahoo.com","Silver","2023-10-17","+1-370-505-8752",2485,1
"642606","Richard Hernandez","Southeast","Invalid","Bronze","2018-01-28","+1-788-176-0849",3143,1
"415608","David Rodriguez","Northeast","david.rodriguez884@gmail.com","Silver","2021-01-12","+1-263-714-7805",13591,""
"229245","Carlos Martin","International","carlos.martin955@company.com","Bronze","2023-02-13","+1-024-695-6514",13261,""
"385968","Jessica Müller","Midwest","jessica.müller475@work.org","Platinum","2021-03-09","+1-021-858-6705",14257,1
"545125","Elena Thomas","Midwest","elena.thomas34@gmail.com","Bronze","2019-01-06","+1-902-909-9637",4997,""
"745314","Christopher Patel","Northeast","christopher.patel647@mail.com","Bronze","2023-03-01","+1-011-247-3808",7127,""
"373576","Thomas Davis","Midwest","thomas.davis614@company.com","Bronze","2018-10-27","+1-388-498-7745",12252,1
"511646","Fatima Rossi","Northeast","fatima.rossi21@gmail.com","Bronze","2021-12-27","+1-441-077-4040",793,""
"742501","Lisa Rodriguez","Northeast","lisa.rodriguez560@icloud.com","Bronze","2020-12-15","+1-319-628-1597",417,""
"247409","Elena Brown","Northwest","elena.brown166@work.org","Bronze","2018-01-17","+1-449-973-2620",14379,1
"497189","Wei Silva","Northeast","wei.silva684@work.org","Silver","2018-04-28","+1-718-947-6394",5572,1
"824809","Barbara Anderson","International","barbara.anderson567@outlook.com","Silver","2023-08-11","+1-494-535-3604",1761,""
"362679","Wei Lopez","Southwest","wei.lopez130@outlook.com","Silver","2019-12-18","+1-317-446-6997",6505,1
"821895","Joseph Wilson","Southeast","Invalid","Bronze","2019-11-07","+1-760-933-2445",12897,""
"599388","Christopher Thomas","Northeast","Invalid","Gold","2020-09-26","Invalid",12239,1
"233828","Lisa Taylor","West Coast","lisa.taylor5@gmail.com","Bronze","2018-10-28","+1-075-063-9576",6860,1
"519018","carlos johnson","International","carlos.johnson576@mail.com","Silver","2022-02-21","+1-425-499-6418",14402,""
"757433","Jennifer Smith","Southeast","jennifer.smith527@yahoo.com","Platinum","2021-06-06","+1-854-633-1098",8196,""
"941957","Zara Garcia","Southwest","zara.garcia26@mail.com","Bronze","2021-08-07","+1-749-484-6606",14805,""
"965962","Patricia Jackson","International","patricia.jackson288@work.org","Bronze","2023-05-19","+1-363-085-6054",3540,""
"232546","Lisa Moore","Midwest","lisa.moore657@outlook.com","Bronze","2023-06-30","+1-456-194-8875",12762,""
"971124","Patricia Martin","Midwest","patricia.martin885@work.org","Bronze","2022-09-20","+1-981-159-1697",4311,""
"678741","Lisa Miller","Midwest","lisa.miller835@outlook.com","Silver","2023-11-19","+1-232-115-4896",2854,1
"719671","Zara Anderson","Northeast","zara.anderson163@icloud.com","Gold","2021-02-27","+1-047-589-1093",14703,""
"778850","Barbara Smith","International","barbara.smith271@icloud.com","Bronze","2022-08-08","+1-050-332-3049",7732,1
"917186","Zara Miller","Midwest","zara.miller629@gmail.com","Platinum","2022-12-09","+1-430-972-8995",3335,1
"367823","Mary Patel","Northeast","mary.patel542@icloud.com","Bronze","2021-05-15","+1-029-155-5913",7363,1
"334846","Zara Müller","Southwest","zara.müller256@outlook.com","Silver","2019-07-27","+1-905-274-1636",8611,""
"627781","Barbara Taylor","Northwest","barbara.taylor867@company.com","Bronze","2018-06-30","+1-846-607-3981",5189,1
"840077","Michael Rodriguez","Midwest","michael.rodriguez453@work.org","Bronze","2021-08-24","+1-391-086-6286",11870,1
"239611","John Silva","Northwest","john.silva249@hotmail.com","Silver","2021-12-19","+1-817-918-5054",12139,1
"160751","Yuki Lee","West Coast","yuki.lee219@gmail.com","Silver","2018-06-27","+1-485-126-2148",7301,1
"335220","David Jones","Northeast","david.jones626@icloud.com","Bronze","2024-01-18","+1-937-809-9313",14465,1
"259686","Richard Davis","Midwest","Invalid","Bronze","2023-12-18","+1-842-293-8268",12544,1
"840909","Ahmed Miller","Northeast","ahmed.miller792@yahoo.com","Silver","2019-09-23","+1-081-743-7148",13629,1
"663978","Jessica Müller","West Coast","jessica.müller533@work.org","Bronze","2019-12-15","+1-171-595-6099",2588,1
"239390","Unknown","Southeast","thomas.singh409@work.org","Bronze","2018-05-14","+1-604-569-1669",8278,1
"366046","Sarah Kim","Northeast","sarah.kim153@yahoo.com","Silver","2019-05-07","+1-582-863-2296",4842,1
"302724","Sofia Jackson","Southeast","sofia.jackson782@icloud.com","Silver","2023-12-21","+1-021-724-5559",10129,1
"405834","Christopher Miller","Midwest","christopher.miller660@icloud.com","Bronze","2022-09-14","+1-705-560-4473",7282,1
"349721","Patricia Brown","Southeast","patricia.brown768@icloud.com","Gold","2018-03-29","+1-170-720-5441",12152,""
"454788","Linda Moore","Northeast","linda.moore618@yahoo.com","Silver","2023-12-24","+1-555-188-9908",3791,""
"634579","Sarah Martinez","Southwest","sarah.martinez819@hotmail.com","Gold","2022-09-06","+1-870-128-4777",995,1
"202668","Elena Patel","Southwest","elena.patel314@icloud.com","Silver","2023-11-22","+1-178-927-4113",12062,1
"546724","Mei Davis","Unknown","mei.davis656@work.org","Bronze","2023-01-02","+1-513-908-2500",5141,1
"442600","Zara Hernandez","Northwest","zara.hernandez962@hotmail.com","Platinum","2020-07-25","+1-711-004-3802",11642,1
"290865","Patricia Rossi","Southwest","patricia.rossi753@work.org","Bronze","2018-09-26","+1-130-384-2215",2055,""
"231532","Thomas Ali","Midwest","thomas.ali282@work.org","Silver","2021-10-17","+1-027-560-5244",2069,1
"647704","Barbara Fernandez","Northeast","Invalid","Gold","2021-05-01","+1-402-153-9922",8268,1
"732423","Susan Rossi","Southwest","susan.rossi627@work.org","Bronze","2021-09-02","+1-180-434-6202",14309,""
"406104","Yuki Kim","Northeast","yuki.kim211@mail.com","Gold","2020-02-25","+1-598-030-0996",13084,""
"700539","Omar Garcia","Midwest","omar.garcia744@company.com","Bronze","2019-08-29","+1-367-325-9476",4175,1
"899729","Carlos Thomas","Southeast","carlos.thomas467@work.org","Gold","2023-08-14","+1-625-362-1201",3721,1
"258663","Jennifer Wilson","Northeast","Invalid","Bronze","2021-02-13","+1-208-649-3362",4013,""
"568981","Linda Chen","International","linda.chen902@work.org","Gold","2018-02-25","+1-972-085-0565",9505,1
"285891","Richard Patel","Midwest","richard.patel332@outlook.com","Silver","2024-03-31","+1-704-464-3760",12576,1
"360899","Elena Williams","International","elena.williams467@company.com","Bronze","2020-05-12","+1-666-972-9496",14925,1
"745775","lisa brown","West Coast","lisa.brown127@yahoo.com","Bronze","2024-05-11","+1-398-952-2965",7151,1
"697301","Mary Müller","Southwest","mary.müller779@company.com","Bronze","2021-04-16","+1-174-144-0782",9951,1
"511205","Mei Taylor","Midwest","mei.taylor347@work.org","Bronze","2018-07-06","+1-090-188-8680",12686,1
"596682","John Wilson","Northeast","john.wilson972@gmail.com","Platinum","2024-06-13","+1-232-894-6153",3963,1
"915478","Fatima Jones","Northeast","fatima.jones157@outlook.com","Bronze","2018-12-08","+1-539-723-9037",11544,1
"239684","Charles Miller","Midwest","charles.miller677@gmail.com","Bronze","2019-03-11","+1-268-836-1085",2680,1
"368703","Elena Rodriguez","Northeast","elena.rodriguez192@hotmail.com","Bronze","2022-12-08","+1-517-146-6037",5657,""
"981112","Jennifer Smith","Southeast","jennifer.smith845@mail.com","Bronze","2022-07-25","+1-400-644-1187",13451,""
"372559","Priya Jackson","Northwest","priya.jackson348@work.org","Bronze","2021-09-22","+1-830-718-8051",12991,1
"518177","Sofia Jones","Northeast","sofia.jones929@yahoo.com","Bronze","2019-07-03","+1-233-045-4348",12306,1
"111808","Ahmed Wilson","Southeast","ahmed.wilson144@mail.com","Silver","2021-04-05","+1-394-753-9548",48,1
"140650","Raj Davis","Southwest","Invalid","Bronze","2022-01-23","+1-895-406-3441",13550,1
"402501","Joseph Singh","Southwest","joseph.singh203@gmail.com","Silver","2018-11-30","+1-282-566-2461",9959,""
"147248","Karen Jackson","Midwest","karen.jackson885@yahoo.com","Bronze","2022-11-02","+1-241-777-6234",402,""
"422382","Mei Jackson","Southwest","mei.jackson189@work.org","Bronze","2018-02-23","+1-589-651-9268",6135,""
"464720","Sofia Anderson","Midwest","sofia.anderson849@outlook.com","Platinum","2024-04-30","+1-762-540-7325",12639,""
"631022","Sofia Ali","International","sofia.ali369@outlook.com","Bronze","2022-06-24","+1-002-173-6093",5577,1
"752231","Christopher Singh","Midwest","christopher.singh366@work.org","Gold","2020-03-04","+1-731-425-1452",730,1
"919699","John Martinez","Midwest","john.martinez997@yahoo.com","Silver","2020-08-23","+1-692-791-6026",11542,1
"725021","Michael Hernandez","Midwest","michael.hernandez42@icloud.com","Gold","2018-07-02","+1-634-790-8473",4663,1
"713775","Lisa Garcia","Southeast","lisa.garcia356@yahoo.com","Platinum","2018-09-27","+1-024-860-1298",12020,1
"535998","Joseph Brown","Midwest","joseph.brown963@outlook.com","Bronze","2022-04-16","+1-952-045-6702",14899,1
"427503","Elena Lee","Southeast","elena.lee482@work.org","Bronze","2020-01-23","+1-631-364-4135",14271,1
"576385","Charles Fernandez","International","charles.fernandez34@yahoo.com","Bronze","2019-01-16","+1-393-158-9675",4072,1
"110272","Jennifer Thomas","Northeast","jennifer.thomas289@mail.com","Silver","2020-01-04","+1-482-412-2057",1937,""
"733883","Raj Jones","Unknown","raj.jones903@icloud.com","Gold","2021-07-08","+1-148-090-9731",866,1
"675193","Joseph Singh","West Coast","joseph.singh160@outlook.com","Bronze","2020-06-07","+1-948-967-3879",9868,1
"190157","Thomas Brown","West Coast","thomas.brown547@work.org","Gold","2020-08-14","+1-012-934-3906",11073,""
